Youtube Corpus 117	https://www.youtube.com/watch?v=vCxJ2cPkz1o
Comment1	I&#39;m from Liverpool, I&#39;m 63. I&#39;ve Voted labour all my life. I&#39;ll never vote labour again. I voted leave, not for a deal, not for a why and where for, but to leave. For those who I&#39;ve always voted for to abandon me now for there own political shenanigans is, I find, absolutely unforgivable and to forsake the will of the people for their own ill gotten gains is typical of todays society, and to leave me now, is not what I expected from a labour shadow prime minister. shame on you and shame on your party.
Comment2	Why don&#39;t they set a benefit for 60 years and over for part time work,because a big majority of people are just old and slow to do full time jobs its disgusting at this age where people are worn out phiycaly and mentally just through lifes losses ans struggles. Target the old age?Where has humanity and compassion gone,I hope to fck Jeremy Corbyn comes in and makes changes before the old aged are going to die before there time,because of the narcissistic tories and there slaughter being put upon innocent people 😈
Comment3	Is there a reasin the bbc is totally ignoring the ep stein case?? What about Prince An drew?? Royal pea do? Why isn&#39;t the bbc covering this?? Are you still covering up for pea dos like you did in the days of Jimmy sa vile?<br />BBC = pea do protection
Comment4	Corbyn a leader is about as LOYAL to the people of this nation as he is his own arse wiping after shitting a vindaloo .... he’s not the messiah as some people think he’s our Donald Trump
Comment5	So of the 17.4 million people who voted leave, 5 million of these were Labour voters, and a grand total of 6 Labour MP&#39;s voted leave. So if there&#39;s another General election THINK ABOUT IT .
Comment6	So pleased to see Tom Watson (sitting next to Corbyn) looking so cheerful
Comment7	LETS NOT LOSE PERSPECTIVE HERE........... If Ireland, Scotland and Wales decided their logical economical path to stay in the European Union (EU)  Boris will make England as irrelevant economically as Luxembourg. Run that through your constituents and see how they like that debacle.
Comment8	Bercow ( poison dwarf) is a traitor
Comment9	You are a turd Mr Corbyn.
Comment10	Monster looney party is more credible than London/Labour at the moment... VOTE THEM OUT
Comment11	Jeremy Corbin for Nobel Prize👍
Comment12	if we was in the us corbyn would be shot...
Comment13	Then British people need to suffer the consequences for their stupidity. Let Brexit happen lol
Comment14	free HK
Comment15	Patel made a speech about how she was going to crack down on law breakers. Now that Johnson has broken the law by sending the letter to Brussels unsigned, let us see how she deals with him. Obviously I am not getting my hopes up.
Comment16	Corbynov is a terrorist loving anti British lying old duffer.
Comment17	Revoke article 50 to stop this continuous crap.
Comment18	They don&#39;t fight for the UK or speak on there behalf... Its creating there own political parties.. legacy.. Within the EU and they fight for the right... This deal is not Leave.. As much as May&#39;s  wasn&#39;t..... Election needs Demanding.... UK as a deal within article 50.. We&#39;re it gives a government the freedom to grow while retaining the trading system in place..... No making treatys to commit UK to EU within them... Before UK as any chance to move forward..... Election needs Demanding
Comment19	&quot;project fear&quot; and &quot;millions of muslims will enter&quot;  are populist  nonsense slogans, not an answer concerning essential questions such as air companies refusing to hand over info about passengers in case of a no deal brexit and the like.
Comment20	Public should remember this deal is a remain deal with conditions.... UK public no there as always been a deal within article 50 which is within law.... Political manipulation of the law.... If UK can leave on article 50 it will give a new government freedom to create trade and build for the sake of the UK... What these.. politians.. are doing is binding any future of the UK within new treatys.... So government are bound by there stupidity
Comment21	The HOC promises to loyally subvert the democratic will of the British people and to tear up it&#39;s constitution. Oh well, at least the Remainers are saving the EU from having the bother of doing it.
Comment22	it&#39;s time for a vote get corbyn out brexit party in
Comment23	LABOUR ARE SOCIALIST COMMUNIST DICTATORS JUST LIKE RUSSIA &amp; CHINA
Comment24	old man steptoe is out on his ear, come the next election and he knows it, that&#39;s why he is working under the influence of foreign control
Comment 24.1	What supposed &#39;foreign control&#39; ?<br /><br />I like conspiracy theories.
Comment25	You Brits need to take back your country from these worthless corrupt politicians.Time to get out the tar and feathers and run them out of your country. They are never going to let you leave.
Comment26	Get your glasses changed Corbyn you clown
Comment27	I really don&#39;t take Britain seriously anymore. At all. You&#39;re a bunch of serfs moonlighting as free people. Thank God I am in a country that saw through the facade.🇺🇲
Comment28	Thank God he leads Labour preventing it winning an election.<br />The anti democratic movements in UK should be closed.<br />SNP, Labour, Libs, Dup,Greens. All vocally against democracy!<br />Democracy is important. I didn’t moan when Labour last won an election and ruined UK, I voted against it!
Comment29	The episodes are getting spicer as the week goes by, carnt wait for next week&#39;s episode 😂
Comment30	Commie Corbyn and his dirty traitorous MEPs, they are allowing the EU the decide everything they are nothing but fifth columnist going against the people at every turn no wonder the polls show labour down to hell.
Comment 30.1	Crock of shit. Boris is selling us out for his own gains. Wake up sheep, as it ain&#39;t left and right anymore, it&#39;s a class war.
Comment31	Jeremy corbinnnnnnn
Comment32	Look at Tom Watson&#39;s face.  That&#39;s my face too when I hear Corbyn&#39;s poison.  I&#39;ve had it with this BS.  There is no alternative to Johnson at this point.  He may lose pointless irrelevant parliamentary votes but he holds all the general election cards now - look how quickly they will turn the tables on Letwin for stopping &#39;the will of the people&#39;.  Labour, Lib Dems and SNP are jokes.  Bye.
Comment33	I cant believe tax payers pay for all of them !    britain you&#39;re better off in the eu  dont be fooled by the rich &quot;elites&quot;
Comment34	Communist terrorist sympathsiser should go to russia. <br />No room for communism in uk.
Comment35	Hait and Haitars ,hav no pilace emong uZ
Comment36	TooDai is Di DaKist Dai in Yookai
Comment37	They ultimately had a say; 3 years ago!!
Comment38	Extension letter sent + Boris sent another letter requesting not to extend.  Stuff remain MP&#39;s.
Comment39	When I saw this flash up I was so hoping it said &quot;Jeremy Corbyn resigns.&quot;
Comment40	No more delay, just two options &quot;deal or no deal&quot;
Comment41	Corbyn is on fire jc4pm guys an absolute genius
Comment 41.1	@sender gmail ohhhh jeremy corbyn.... Absolutely smashing the government!!
Comment 41.2	@sender gmail how is Corbyn a communist, details please.
Comment 41.3	Communist not welcome
Comment 41.4	Corbyn is duplicitous ... you&#39;ll learn.
Comment42	JC, by 16 votes. Come on.
Comment43	<b>Rumour has it ISIS have put a fatawa on Oliver Letwin.</b>
Comment 43.1	It is not ISIS which put a fatwa on Oliver Letwin. It is the Brexiteer Mullahs.
Comment44	America is just like another communist country now.... No they are most worst and evil. They are all NAZI
Comment45	JC will be PM
Comment46	Boris Johnson has lost legitimacy. He did not comply with the demand for a national referendum. Boris Johnson divorced his wife and became a fool.<br />Boris Johnson was constantly cheating on his wife. He easily cheated on Brexit.<br />Imperator
Comment47	Gwen Stefani is the bloodline Soulmate of Tony Canal. Stefani is the Ancient World Fixed Twin Soul now extinct, of Owen Wilson. Owen Wilson is the bloodline Soulmate of Kate Hudson. Kate Hudson is a bloodline sister of Marilyn Monroe. Marilyn Monroe is the bloodline Soulmate of Julian Casablancas. Mata Hari aka Margaret G. Zelle, was the direct registered bloodline ancestor of Marilyn Monroe. The fashion of Gwen Stefani was stolen from Mata Hari. Public photos of Mata Hari go through a five step distortion process. Gwen Stefani is in the sister biological pool to Julian Casablancas. In order to have sexual feigning services, Julian Casablancas must pertain to Gwen Stefani as if she is the direct registered bloodline descendant of Marilyn Monroe, Amy Knorr. What happened to cause Julian Casablancas to comply? No Doubt was inspired by two bands: &quot;Quiver&quot; and &quot;Sublime&quot;. &quot;Quiver&quot; was Amy Knorr&#39;s band. Eric Wilson is a bloodline brother to Amy Knorr.<br /><br />Gwen Stefani has feigned the bloodline ancestors of Amy Knorr: Sheba, Carmencita, Nefertiti II, Cleopatra I, Cleopatra III,  V,  Genevieve,  St. Clare of Venice, Barbarella, Briacelli Gucci, Kuan Yin, Mata Hari, Marilyn Monroe, more, but at an altered perception that mimics Cleopatra II and pertains to the perception of Julian Casablancas. <br /><br />Gwen Stefani also feigns Julian Casablancas and his bloodline ancestors such as Kenneth MacLeod.<br /><br />Gwen Stefani is a Russian underworld operative and remote viewer.<br /><br />The actual appearance of Gwen Stefani resembles Joan Rivers.
Comment48	When it is pro brexit mps the BBC writes heckled, when it is pro remain mps it is abuse...
Comment49	Doesn&#39;t welcome a general election though. Wonder why?
Comment50	Watch out . Ant and Dec  this lot want your TV award.
Comment51	Traitor !!!
Comment52	Corbyn you really are a complete idiot...
Comment53	Such a close result in the vote.... I mean I think there should be a second vote just to be sure 😂
Comment54	So why is Johnson and his cabal of asset strippers so afraid of putting it to the people in an informed referendum?<br />Criminal irresponsibility? what is he hiding?
Comment55	I don&#39;t want to accept the Mejority of 16 MPs, like they are not respecting the result of the referendum... No deal.
Comment56	That revolting Corbyn thing just makes everyone puke.
Comment57	Dear god we need some selfless politicians. The current crop have lost their way.
Comment58	LORD .you no iam not worthy to receive  you.but bye THE help of your grace. i shall not sin again .may the Lord Are GOD. Have MERCY upon US. and may the SOUL of the departed rest in peace ARMEN.
Comment59	Very disappointing this is the quality of politicians representing Britain today.
Comment 59.1	Don’t worry, the MPs didn’t know what they were voting for.
Comment 59.2	Agree
Comment60	Orderrrrrrrrrrrrrrrrrr
Comment61	How about an Election then..?...Not so keen eh?....P45s are waiting...it won&#39;t be forgotten....Sooner or later, nowhere to hide..
Comment62	politics are just IME WHICH STANDS FOR I MYSELF EMPOWERMENT
Comment63	No, Jeremy; it wasn&#39;t a &#39;clear&#39; result at all... It was several points narrower than the referendum!
Comment64	spoken like a true politician - voldemort 2019
Comment65	I like this Speaker: ‘Order’
Comment 65.1	Egotistical deluded fool
Comment66	bbc you couldn&#39;t add more numbers in no?
Comment67	VOTE LABOUR!
Comment 67.1	Sooner cut my throat...
Comment68	Terrorist filth
Comment69	Deal done then ruined by MP&#39;s. Labour have not only abandoned my leave vote they are attacking it.  <br />I WAS A LIFE LONG LABOUR VOTER, NOT ANY MORE!!!
Comment 69.1	Labour LOVE THE EU...even if Compo doesn&#39;t...he has to do as Starmer tells him.
Comment70	Corbyn nobody likes you !
Comment 70.1	Thats not true, the IRA love him, and many terrorist organs of Islamic jihad love him but most people of intelligence despise this parasite
Comment71	There was thousands of marching immergrants in London today the left side with the immergrant but one day they will face them selves in the mirror for what they do now and weep
Comment 71.1	Sorry could you repeat that in English? What&#39;s an imergrant?
