Youtube Corpus 537	https://www.youtube.com/watch?v=wgw5NTH2Tlg
Comment1	Global warming
Comment2	White farmers are dead. May the suffering begin.
Comment3	"Consider: A direct solution to energy, altering jetstream paths back to Holocene patterns, how-to&#39;s &amp; why&#39;s:<br /><br />There are 4 factors of possible paths to prolonging a reasonable weather globally, think baseball hail, flooding, landslides, tornados, wildfires and big storms.<br /><br />The first flips towns off-grid, its magnet motor for 1300hp/1-Mw is small, fits --&gt; cars, trucks, tractors, trains, aeroplanes and ships at sea.<br /><br />This implies cars without refueling or recharging for the LIFETIME of the owner, eh?<br /><br />The 1300hp/1-Mw has a half-century warranty of 24/7 power with normal upkeep, the magnets are still 90% in 1000-years, it&#39;s the only sensible power source to pursue.<br /><br />So, flip towns off-grid, 1-Mw/1300hp, &quot;50-year no-inputs warranty&quot;; 17yr R&amp;D; Belgian: <a href=""http://technokontrol.com/en/current-projects/generator.php"">technokontrol.com/en/current-projects/generator.php</a>, the RF-5000, sparkless for use with explosives, military-spec.<br /><br />For home farm ranch made to wire into panels, act as the inverter: 10kw•$15k, 5kw•$8k, 20-year wrnty,1-cent/kwh; S. Korean: <a href=""http://infinitysav.com/magneticgenerator"">infinitysav.com/magneticgenerator</a><br /><br />The 5kw fits a pickup toolbox, is quiet, no fumes indoors, looks good for construction to me, $35/month + interest for 24x7 power, eh?<br /><br />These globally are the ONLY machines ready for assembly-line, high-volume design and production I found in trade studies, you try.<br /><br />They are a bleeding edge, beaten path to a near zero-emission, tiny carbon-footprint motive power for all machines.<br /><br />SECOND, is using algae to purify wastewater at the treatment plant, or onsite for home•farm•ranch using the same units, this emits O2 and removes CO2, eh?<br /><br />Then, the oils &amp; biomass can become biodiesel and derivatives, from a pilot study I did for Phoenix, AZ, a 10M-gallon/day plant can produce about 3M-gallon/day of biodiesel, Gov. Jan Brewer and he0r EPA head were on board, we got shot down by her party.<br /><br />Too bad, eh? Sound familiar?<br /><br />THIRD: Have ALL IC-Engine mfg&#39;s make replacements with N.Tesla Tailpipes, a one-way air valve with no moving parts that ZEROES emissions for their tailpipes.<br /><br />If they won&#39;t, shut them down, this eliminates soot from biodiesel, can be scaled up to industrial smokestacks, it reduces back-pressure, improves performance.<br /><br />And, he tied it to IC-Engines for this purpose 80yrs ago, eh?<br /><br />FOURTH: It all boils down to dealing with Arctic seaice, HEAT GAINED in the 2007 retreat was 95,000-Twh over average.<br /><br />Closing all Steam-age power plants 250Mwh and above is a one-time save of 36,000-Twh in emitted wasteheat.<br /><br />That&#39;s 2•1/2-times too little to balance the gain vs the loss compared to the 1980-2000 average ice extent.<br /><br />Losing the seaice is game-over on controlling runaway in the Arctic, this is what brings the extremes in weather vs assuming it&#39;d get tropical to midwest farmers, eh?<br /><br />Also, the Arctic Ocean is at the aragonite saturation point, all that a local marine biologist saw flying over the newly opened water were jellyfish, millions of them.<br /><br />There is no fishery there as it becomes open water.<br /><br />The serious &#39;Last Hurrah&#39; for it all, to me, for what humanity needs to do: <br /><br />Install a weir dam at St. Lawrence Is. and polder north the entire Chukchi Sea to prevent wave damage and stratify the water to refreeze the bottom creating a year-round seaice refuge.<br /><br />ALL shipping confined within 3-4km of shore, zero cross-ocean traffic, this uses Dutch ships, materials and methods to create polders, shoals &amp; levees. <br /><br />And, building submerged &quot;atolls&quot; encircling  methane vents, this uses the bubble flow to pull in colder bottom water which refreezes them.<br /><br />It all confines the freshwater runoff and most of all limits early melting from shore out to-sea in spring.<br /><br />This reduces 5-Amazons of warmer, fresher water to 1/100th of what is melting the seaice from below.<br /><br />Fresher water freezes at a higher temperature so true seaice isn&#39;t formed at the surface on freezeup, it needs -2C/28.4F for seaice to last over ONE season.<br /><br />This intends to prevent the Siberian jetstream from turning north and can be modelled, the N.Pacific is too warm and heats the airmass from below, with The Blob in the Gulf of AK, that drives the circulation pattern needing change back to Holocene patterns.<br /><br />So, the warmth sends rain to Anchorage in December and frozen oranges to Florida the routine now, started early, eh?<br /><br />As that air cools it now gets to low latitudes ONLY over land to balance equatorial overheating.<br /><br />The concept has 36,000 views on a seaice forum and zero actions upon it.<br /><br />It&#39;s the only geographic location on Earth with the ability to alter the Anthropocene jetstream paths back into N.America instead of going north.<br /><br />I can&#39;t order it done, the people in the poop deck party think everything&#39;s fine with lifeboats already in the water ...<br /><br />In any case, it&#39;s the ONLY sane try to alter things not dependent upon emissions to overcome those effects enough to give MIDWEST FARMERS a break, else, expect a repeat of this past year or worse, eh? <br /><br />Expect flooding after this early snow, cold ground for maximum runoff vs a normal Holocene year, or worse, it stays cold.<br /><br />Welcome to the Anthropocene, CO2 won&#39;t go below 400ppm for &gt;&gt;120,000-years as oceans outgas their aragonite losses by reversing the carbonic acid cycle which acidifies fast and goes alkaline very, very slowly , climate hysteresis, a real reason to consider extinction with business-as-usual.<br /><br />&quot;The rate of acidification is 10-times faster or more than anything we have seen for the past 50-million years and perhaps over the last 300-million years.&quot;.  ICES ASC 2013 Plenary Lecture;<br />Dr Richard Feely, <a href=""https://www.youtube.com/watch?v=wgw5NTH2Tlg&amp;t=9m10s"">9:10</a> into <a href=""https://www.youtube.com/watch?v=wgw5NTH2Tlg&amp;t=1h01m08s"">1:01:08</a>; <a href=""https://www.youtube.com/watch?v=wgw5NTH2Tlg&amp;t=14m30s"">14:30</a> in CO2 vertical maps; <a href=""https://www.youtube.com/watch?v=etFob9Wy45E"">https://www.youtube.com/watch?v=etFob9Wy45E</a><br /><br />Very sensible and comprehensive of relevant fundamentals; &quot;Global Warming 56 Million Years Ago: What it Means for Us&quot;; <br />Dr. Scott Wing, Smithsonian Museum of Nat&#39; History; <a href=""https://www.youtube.com/watch?v=wgw5NTH2Tlg&amp;t=1h44m14s"">1:44:14</a>; <a href=""https://www.youtube.com/watch?v=81Zb0pJa3Hg"">https://www.youtube.com/watch?v=81Zb0pJa3Hg</a>, [Temp chart duration: Solomon et al., 2009, PNAS]<br /><br />Modelling climate, what a &quot;carbon excursion&quot; is to paleontology, 1st part awards, great talk, illuminating:<br /><br />Emiliani Lecture: AGU 2012 Fall Mtg; &quot;No Future Without a Past &#39;or&#39; History will Teach us Nothing&quot;; <br />Dr. Richard Zeebe, Univ.of Hawaii; <a href=""https://www.youtube.com/watch?v=wgw5NTH2Tlg&amp;t=52m57s"">52:57</a>; <a href=""https://www.youtube.com/watch?v=Z6pyb9_PHv4"">https://www.youtube.com/watch?v=Z6pyb9_PHv4</a><br />Ymmv."
Comment4	"AFRICANs shd come together and become one single federation <a href=""http://country.so/"">country.so</a> as all AFRICANs can be safe."
Comment 4.1	Dream on
Comment5	66% of South Africa historically has rainfall below 300 ml per annum. It is a drought area.
Comment6	Plss if you read this.pls try to HELLP THEM
Comment7	Plss if you read this.pls try to HELLP THEM
Comment8	Where is the news about the terrible flooding in the UK BBC? Cant see it anywhere.
