Youtube Corpus 113	https://www.youtube.com/watch?v=8acIrtYbb-c
Comment1	Democracy? Please come to Chile and you will see what is happening here.
Comment2	dFTHE CHILEAN PRESIDENT SEND THE MILITARY TO SUPPRESS THE  PEOPLE IS NOT ABOUT THE RAISING OF SUBWAY IS ABOUT  THE COST LIVING AND THE RAISING PRICES., OUR WATER IS PRIVATIZED, OUR HEALTH, PENSION, they have been stilling  for 30 years  and the people are tired as result the student protest at the subway ans take over,  MR Sebastian Pinera send military and police officers to burn 70 subway stations, over 1000 groceries stores,  banks, churches, and have the country in curfew, the oppressor <br /><br /><br /><br />vandalizing  pharmacies, they are kidnapping,  blaming Chileans to cover it up, they are  killing, torturing, raping, adults and children&#39;s taking civilians out of their homes illegally this is violation to humans rights, the president publish  that we were at war with a enemy that does not respect or care, the media are lying to the public and the world.<br /><br /><br /><br />the people do not guns but a pans and spoons,  Saturday was a massive protest all over the country and people ask Sebastian Pinera the renounce of the president who refuses to do so, he did some changes with his own friend in the parliament as a joke to the Chilean people and and to the world trying to cover up pretending he did changes in our country, after the massive protest he spoke on media that Chilean people were showing their victory of the changes,<br /><br /><br /><br />the people still on the street so is the military and police offices and others that are pretending that are protesters buy are actually government allies creating ciaos so again the can blaming on the people this is a very crucial time for the people as they are been suppress from free to speech violation at human rights  the people in Chile will not give up till Sebastian Pinera RENOUNCE  <br /><br /><br /><br />THIS IS THE REAL TRUTH IN CHILE TRUE SOCIAL MEDIA THAT IS BEEN SHARE IN CHILE AND TO THE WORLD OF THE TRUTH OF THE CRIMINAL ACTS OF THE PRESIDENT<br /><br /><br /><br />WE STAND UP FOR CHILE, LETS STAND UP FOR CHILE AND ALL TIME FOR THE WORLD TO WAKE UP
Comment3	WE ARE MORE WORRIED ABOUT COPS RAPING AND KILLING US
Comment4	Don&#39;t killed any one. !!! Go get your freedom. From South korea!!
Comment5	ANDATE PIÑERA,SOLO CON TU RENUNCIA ESTO SE ACABA.EL UNICO Q DESTRUYE AQUI ERES TU Y TU GOBIERNO .DEJEN DE MATAR A LA GENTE EN LA CALLE.TODOS LOS DIAS APARECE GENTE MUERTA . RENUNCIA LADRON Y LLEVATE CONTIGO A TUS LADRONES.
Comment6	You know what is going to happen next aside from the DEATH SQUADD it will open to OIL &amp; GAS leasing why the LACK OF OVERSIGHT WANTS REAL ESTATE the natives will get nothing but chump change as in the north ! MAY ALSO HAVE INSURGENTS IN THE MIDST OF THE STRUGGLES  THERE IF NOT A NEXT WAVE OF DISPLACEMRNT AND MASS MIGRATION ! THERE IS NO GOD TO PRAY TO ANYMORE FOR SALVATION AND WASTING THAT TIME IS IRRELEVANT STAY TOGETHER STAY SAFE
Comment7	no Nueva constitution.<br />El pais tiene su ley de FUNDACION.<br />EL DOLAR <br />LA MARCA DE LA BESTIA<br />CHILE FUE FUNDADO POR LEYES ORGANICAS.<br />LOS QUE SE HAN METIDO EN CHILE NO EXISTIRIA SI ESTAS LEYES FUESEN ABOLIDAS.<br />LA FUNDACION NO PUEDE SER ABOLIDAS.<br />ELLOS DEJARIAN DE EXISTIR SI CHILE DEJARA DE EXISTIR EN LO ORGANICO.<br />ELLOS NO EXISTEN.<br />EL PROBLEMA ES LA MASONERIA VATICANA QUE LE SIRVE A JUDIOS SATANISTAS QUE ESTAN METIDOS AHI.<br />ESTAN DESPEDIDOS<br />ESTAN DESPEDIDOS<br />ESTAN DESPEDIDOS<br />ESTAN DESPEDIDOS<br />ESTAN COMETIENDO CRIMENES DESDE LO MAS ALTO.<br />NO TIENEN PRUEVA DE RECLAMO SOBRE ESTE PAIS.<br />NO HAN DADO SUFICIENTE DIVULGACION, ASI QUE COMZRATOS ESTAN ABOLIDOS, NULIFICADOS, NO VALIDOS.<br />FIRMAS ABOLIDAS, NULAS, NO VALIDAS.<br />NO SON ACEPTADOS .<br />TIENEN QUE PARA LO QUE ESTAN HACIENDOLE AL HABITANTE DEL PAIS.<br />LE HAN DECLARADO GUERRA A LOS HABITANTES SIN RASONES FUNDADAS.<br />ES FRAUDE.<br />TIENEN QUE IRSE.
Comment8	This is usually the result of big government spending too much, causing prices to go up, &amp; everytime i hear the word ‘equality’,  i smell just another communist-socialist plot, coz ‘grass hoppers &amp; ants’ cannot be equal..
Comment9	Do not be fooled by how the western media reports what’s happening in my country! Inequality, cost lot living, state repression, human rights violations etc! Millions of Chilenos take to the streets everyday protesting these reasons. We are protesting against Capitalism that has crippled my nation! The Neoliberal polices by the U.S backed right wing government is a joke! People are being tortured and killed by the military. They don&#39;t show it in the news here. The fascist government dont scare us anymore! We will not return to the times if dictatorship. El pueblo unido jamas sera vencido!
Comment10	IT IS AN ORGANIZED ATTACK BY NICOLAS MADURO AND OTHERS ! NOWBODY CAN SEE THIS?
