Youtube Corpus 138	https://www.youtube.com/watch?v=HoSHSlEUJtE
Comment1	Zacariah 11:1 Prophecy came true God is coming.!
Comment2	I still refused all the methods you abused it&#39;s alright if you&#39;re confused let me be
Comment3	مفتعلة
Comment4	God bless Lebanon 🇱🇧 <br />From Palestine 🇵🇸
Comment5	2 Timothy 3:1 But mark this; there will be terrible times in the last days.  Lord Jesus Christ is coming🙏❤️🕊 Repent, believe in the Gospel
Comment6	huge wildfire rage in Lebanon 2019; pentagram or tetragrammaton.
Comment7	The gov itself doesn’t know how to build a country
Comment8	How much acres is this fire?
Comment9	Pole shift hypothesis.
Comment10	yes
Comment11	As long as Hesbollah in Lebanon 🇱🇧 it will always be corrupt . How the people accept having Iran 🇮🇷 money collector and blame Hariri that I don’t understand
Comment12	Iam from lebanon, I thank cyprus and greece for helping my homeland
Comment13	tysm cyprus greece and jordan<br />they helped out by putting the fires out
Comment14	Now we are worrying about the protest(mozaharat) in Lebanon that got me to tears.😪
Comment15	على اللبنانيين المغتربين مساعدة عائلاتهم واقاربهم بلبنان. من لديه عائلة أو أقارب يرسل لهم أموال لمدة ثلاثة شهور حتى يخرج الشعب المغلوب عن أمره من أزمته.
Comment16	May Allah bless my Lebanese family
Comment17	Lebanon’s Fire is 10 times bigger than the amazon yet it’s being silenced
Comment18	May God keep us safe too , those we are wrking in Lebanon due to our Families are too much worried about the Country
Comment19	Oh God, have mercy on us your creatures. This could lead to complete desertification and drought.
Comment20	Prime Minister Benjamin Netanyahu is smart, strong and awesome! Macron is stupid, weak and ugly!
Comment21	Couple of people is behind  the arsenals
Comment22	As an Egyptian I couldn&#39;t really express my sorrow towards this friendly and beautiful country. Egypt is with you, cherished neighbours.
Comment23	Its not wildfire its syrians
Comment24	P
Comment25	As a lebanise i had to flee my house and my town at 2 in the morning.<br />The view of the fire was absolutly terifying <br />But thankfully the fire was put out and it rained<br />Now 3 days later another disaster,lebanon is charging 20 cents for every whatsapp call and people have been in the streets,setting things on fire and protesting against them.<br />#🇱🇧🇱🇧🇱🇧
Comment 25.1	it rained also in my village Kfarchima yeah it rained in all lebanon
Comment26	Geographically which part of Lebanon?
Comment27	Im from lebanon, and im going there to plant 1thousand trees with my school to bring back the beauty
Comment28	The cause of the fire IS KNOWN !!! ARSON !!!
Comment29	Lebano is dying I know that because I&#39;m lebanesee
Comment30	Pray for my country 🙏 😢😓
Comment31	Thank you Cyprus and Greece. The only real friends of Lebanon.
Comment32	عفكرا بسوريا صار نفس الشي ماحدا ذاع ولا حدا اتعاطف بس من يوم يومو لبنان بس يصير فيه شي ماشالله بيعملو من الحبة قبة وتعاطف العالم بالاخير الله لا يبلى حدا بس خفوا شوي
Comment 32.1	@Hanan Orfali أوك إيزي ما تأرنينا فيكون و ميرسي ☺️
Comment 32.2	@Rahaf Abi Orm انتو مفكرين انكن بوضع بينغار منكن؟ اذا هيك ف معناها انتو مريضين نفسيين
Comment 32.3	غيراني 🤣🤣🤣🤦🏻‍♀️🤦🏻‍♀️
Comment33	Iam leabnese and the good part is from 100 fires only one person passed away saddly
Comment34	We found out that the cause is by a group of people who are going around and starting the fires
Comment 34.1	Unknown Unknown i kind of suspected it
Comment35	resist for your honour lübnan.
Comment36	First the Amazon, now this. Climate change will bring us all down if we don’t do anything about it.
Comment37	Its 🇸🇾 Syria burning it right? I saw a video with people saying “burn it, burn it!” Probably was the Syrians.
Comment 37.1	Yea it was a group of syrians agreed on making a group and each person would go around and light up a place, sadly they only caught 2 or 3 people. They still Dont know whos the leader of the group tho
Comment38	I am in lebanon ty for ur support 😊
Comment39	For gods sake can we just return lebanon syrua and iraq back to the Turks. A bunch of idiotic countries with zero prospects
Comment 39.1	How am I a moron. Name one good news coming out of iraq syria lebanon or palestine. The only good news you ever get in the middleast is either saudi dubai Israel or turkey. I think the partitioning of the middle east is a dumb idea. These countries syria lebanon whatever are two weak to solve any of their issues. They should nt exist all they do is drag othet strong countries into conflict. Examplr turkey with russia or Israel iran with us. Its time the world looks at these weak middle eastern countries as the problem not the battlefield. The best way to stabilize them is just to get rid of yhem. If you dont see that you are a moron.
Comment 39.2	The people are the ones who turned off the fire you dumbass
Comment 39.3	you&#39;re a moron with the lamest ass comment i&#39;ve ever came across
Comment40	Long live Lebanon people. &lt;3 from Turkey.
Comment41	Maybe Rich Gulf Arab country would help them?
Comment 41.1	they don&#39;t need those &quot;countries&quot; for help
Comment42	Thanks to Greece and Cyprus.
Comment43	Heatwave..?  Your kidding right..?!<br />Lebanon is under military attack, and has been for months, years...
Comment 43.1	the last time lebanon was under military attack was 2006. get your facts straight.
Comment44	The causes if the fire is that some syrian people they are responsible of the fire they are igniting the forest. They cough couple of them.
Comment 44.1	Kif se2abet eno nhar ken fy ktir jafef w chob sobhan allah
Comment45	Their No Stranger In Thé Désert !
Comment46	Their No Stranger In Thé Désert !
Comment47	THE LEBANESE HAVE SUFFERED ENOUGH
Comment 47.1	Yes, as a Jordanian i hope the best for them they are very nice people.
Comment48	TOPPLE THE LEBANESE GOVERNMENT NOW
Comment49	heads up we now know that the fire were caused by syrians refugees one guy threw a Molotov that kick started all this shit
Comment50	I am lebanese tyall
Comment51	Now everyone is on the road bc of the 6$ to talk on WhatsApp and other messaging apps like wtf
Comment 51.1	The Syrians are behind it. We might as well since we blame them For everything.
Comment 51.2	Ok my bad
Comment 51.3	Ano Nymous im Lebanese and i said wtf to the government not the ppl
Comment 51.4	Ano Nymous ik the WhatsApp tax is removed this comment was 14hours ago i know what’s happening
Comment 51.5	They&#39;re on the road for all taxes and the theft by the lebanese government. The wattsapp tax was removed but people are still on the road. Set your facts straight
Comment52	"<a href=""https://youtu.be/MlV_n1Z39Rw"">https://youtu.be/MlV_n1Z39Rw</a> lebanon on fire video"
Comment 52.1	this is really sad lets watch thia guys
Comment53	I live in Lebanon and I was crying soo hard I was scared my country is on a big fire but now it stoped by the help of obros I don&#39;t know what do U call that in English so I was saying obros and other countries made a big huge help may God bless all the countries that helped us and supported us and thanks for God
Comment54	This was caused by syrians! A lot of them have been found and arrested. There are also of videos of them lighting the fires. Don’t believe what you see on the media, this isn’t about climate change. Bear on mind, I do believe in Global Warming, but in Lebanon, it was not the case.
Comment55	Im from lebanon and the cause is the reflection of the sun from glass because we had something like 50 celsius
Comment 55.1	Nope it wasnt. And im from lebanon too
Comment56	Bro I&#39;m from Lebanon the fire destroyed my entire house and now I&#39;ve no house this wildfire just detroy everything people are screaming no homes for them pray for us every person that is looking at my comment god bless you all
Comment 56.1	@Adel Mattar yes, allah youstor.
Comment 56.2	the joker lyom badon yesta2ilou el houkoume
Comment 56.3	@elias athanass no 7abibe, i live in germany :( god bless you
Comment 56.4	alla yse3dak men l char allah rab tehmik enta w3ayltak
Comment 56.5	Allah yse3dak nchalla hada yse3dak ❤❤ ma lezem hek tokhsar baytak
Comment57	Hizbollah  terrorists  get your asses there and help to put the fire off!  Allah is Satan!
Comment58	Yeah( we are so sad but there are two reasons for this but it&#39;s not sure. It can be from the hot weather or there are Syrian that are doing this!  God bless us!  Thanks you guys for your help
Comment 58.1	Why would Syrians do this syria was being burnt as well stop blaming Syrians for everything
Comment59	Lebanon Land of God! The fire has been put down by Gods rain hamdellah 🙌 the whole country was praying to be saved and it heavy rained in almost all country! God is good.  thank you for cyprus and greece 💜🇱🇧
Comment 59.1	Lebanon Land of God?🤔
Comment60	That&#39;s what happens under an islamic dictatorship.  &quot;Inshallah&quot;...  Apparently allah wills for his people &amp; land to be destroyed since they all inevitably turn into deserts &amp; hellscapes...<br />Are you muslims seeing a pattern here?  Islam is bad.  <br />You can&#39;t even get off your lazy asses to repair your own emergency vehicles but you want everyone else to drop what they&#39;re doing to help you?  <br />And then you think you&#39;re better than the rest of the world?<br />Get off your lazy, corrupt, entitled asses &amp; help your own people!<br />But then this is what you deserve for pushing to overthrow the legitimate non-islamic govt back in the 60s &amp; 70s &amp; engaging in genocide!<br />This relatively new islamic country is well on its way to looking just like all the others with all the same problems.
Comment 60.1	what are you talking about? Lebanon isn&#39;t an Islamic country... judging by your poetic comment, you sure are from Israel, you sound like you don&#39;t even sleep at night cause of your painful grudge to the point that you come on youtube to vent it all out 😂 keep venting and hiding behind your phone screen you wittle keyboard warrior, or maybe take a pill and chill
Comment61	Is it now k
Comment62	So said
Comment63	Allah bless them please
Comment64	"so strange <a href=""https://youtu.be/1SQ3mkfX9vM"">https://youtu.be/1SQ3mkfX9vM</a>"
Comment65	First Amazon Second Africa then Lebanon... What&#39;s next? I think its not burning  its being burned
Comment 65.1	This was caused by syrians! A lot of them have been found and arrested. There are also of videos of them lighting the fires. Don’t believe what you see on the media, this isn’t about climate change. Bear on mind, I do believe in Global Warming, but in Lebanon, it was not the case.
Comment66	Repent the End is near .
Comment 66.1	@Mean Old Lady Lebanon half Christian 🤣🤣🤣🤣🤣🤣
Comment 66.2	Clearly allah wants to destroy his own people... (hint: allah is Satan, NOT God.  Everything God stands for, allah opposes)
Comment67	Poor people in Lebanon and forest 🇱🇧
Comment68	That makes me very sad :(
Comment69	i thot there was a massive fire in palistine but it was only burning tires at Israels border
Comment70	🙏🏾
Comment71	Put the microphone down and help the people then
Comment 71.1	The full video of the journalist explains why they couldn&#39;t help - the fires were too strong and they can&#39;t reach the building.
