Youtube Corpus 111	https://www.youtube.com/watch?v=5N2cJctVBGo
Comment1	John Bercow put Parliament above party. He is a true defender of liberal democracy.
Comment 1.1	No he puts his own ends before his duty, he clearly doesn&#39;t care about democracy
Comment2	How to say I&#39;m not going to allow a vote on this bs again since we can&#39;t agree on the right course of where we&#39;re going.😁😁 Don&#39;t ask us we don&#39;t have the faintest clue where we&#39;re going. On the other side of the water meanwhile😒
Comment3	ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR <br />ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR <br />ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR <br />ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR ORRRRRRRRRDAAAAAR <br />ORRRRRRRRRDAAAAAR
Comment4	It would be just Dandy ? should something happen to this creep Bercow the Effer,is he from Hereford by any chance.
Comment5	Didn&#39;t this guy say he was going to retire and even cry about it? When is he leaving? Not impartial and will be better for the Parliament when he&#39;s gone.
Comment6	To many threats of “No-Deal” Brexit, and not enough action as usual...   “Bercow Corbyn &amp; Co” are taking the piss with the nod from from their mates in the EU who must be obeyed or else....   God, it’s so embarrassing as sad little Britain gets arse whipped by the EU with a little help from the UK’s “Remain” traitors...
Comment7	What??????????????????????????????
Comment8	The sooner Brexit is stopped the better. Based on lies and not in the best interests of our country.
Comment9	Is there a resin the bbc is totally ignoring the ep stein case?? What about Prince An drew?? Royal pea do? Why isn&#39;t the bbc covering this?? Are you still covering up for pea dos like you did in the days of Jimmy sa vile?<br />BBC = pea do protection
Comment10	"Hahahah <a href=""https://www.youtube.com/watch?v=5N2cJctVBGo&amp;t=5m04s"">5:04</a> Seconds... Bercow gold !"
Comment11	You&#39;ve been Bercow&#39;d!
Comment12	The parliment members laughing, while on other side the people ruined. whats going on?
Comment13	Why they are doing such a daramas??
Comment14	You&#39;ve been Bercow&#39;d!
Comment 14.1	Talk
Comment15	"SOME REAL NEWS : <a href=""http://www.youtube.com/results?search_query=%23FreeJulianAssangeNow"">#FreeJulianAssangeNow</a><br /><a href=""https://youtu.be/PQEri7m1ZaM"">https://youtu.be/PQEri7m1ZaM</a>"
Comment16	I always thought that holding a referendum and having politicians declared they would abide by the decision of the people’s referendum is what paid Employees of the people do, they are making British politics an absolute side show with their lack of integrity, and a total lack of respect for the Majority of people who voted to leave the EU. <br /><br />They like most of the left now say they didn’t know what they were voting for and use their insults, this is what happened with the American election of Donald Trump and the Australia Election of Scott Morrison and now Britext. <br /><br />If I behaved like this mob without integrity or respect for those who voted and then say what we put forward is not what we meant, my integrity, respect and career would have been over,<br /><br />The Queen should use her powers to dissolve the parliament and call for a General election and let the people decide on what politicians they feel have betrayed them in the referendum. This is no longer about the referendum because a vote was taken and the majority of people had spoken and chose to leave it is about politicians who do not keep their promises to the people they serve.<br /><br />Can anyone say if they behaved like this lot they would have their job for long, I don’t think so.
Comment 16.1	Theses dorky women
