Youtube Corpus 158	https://www.youtube.com/watch?v=j2mgmTAPO-k
Comment1	i told everyone he was going to be impeached since 2017.
Comment 1.1	LIBERALS
Comment2	The BBC is the CNN of Britain. Both are fake news.
Comment3	The one and only reason the Democratic/Socialists party wants to Impeach president Trump is , they know that they can&#39;t beat him in the next coming elections. All the democratic candidates are misfits , with no clear plan that really benefits the USA and it&#39;s people.  All of those who vote democrat should be ashamed of what their pathetic party has become. What once was a party that had their difrences with the Republicans , but the interest of the American people just the same , has become an extreme left-wing , intolerant of other parties , power hungry , corrupt organization.
Comment4	In other words;  сделать Америку великой снова! ;))
Comment5	If nothings wrong, why not comply with the proceedings? The inquest and committee proceedings are based on law--why is Trump breaking the law--it&#39;s not the wild west with him making up the laws as he goes.  Sadly, Pence will be worse.  I was around during Watergate--it all smells fishy.
Comment 5.1	D Stuart.....Definetely nothing&#39;s wrong with Trump , what&#39;s is wrong is with the Democratic/Socialist party , they want to impeach Trump because they know they don&#39;t have a chance at the next 2020 elections.  Where&#39;s the &quot;Russian collusion&quot; ? The results came out from Muller himself , and stil they accuse him of this when in fact it was Hillary who bought that infamous dossier that started all of this in the first place. I guess the &quot;law&quot; only applies to Trump and republicans , but not to Hillary and the Democrats , those are above the law.
Comment6	Wow. In Orwells book it was hate week. With you guys its been hate 3yrs. But if I know you, you&#39;ll make it h8 years.
Comment7	You would think youtube or google itself would be able to stop the spam in the comment section. I mean many have a similar profile pic, boiler plate spam remarks, etc. Especially on just a recap, it’s quite concerning...
Comment 7.1	Name calling and ridicule is what they like...  it shows how stupid we are.   The people they stop are those that state facts.
Comment8	BBC Proper gander fake news peddling the Deep State agenda &amp; the media lying bias scum are the enemy of the people.
Comment9	Republicans want an impeachment hearing to expose Adam Schitt&#39;s lies.
Comment 9.1	SR M.........Democrats want to impeach Trump because they know none of their pathetic , idiotic candidates is capable of beating him in the elections.
Comment10	Hey....Those polls are no more believable than the polls prior to the 2016 election. The results are what the poll takers want them to be. And we NOW have a social media that explains everything anyone wants to to know about this impeachment move....so voters DON&#39;T have to depend on the MSM and poll takers to decide how they&#39;re going to vote in the next election. The longer this Democratic impeachment move goes on.... the more the people who voted for Donald Trump in 2016 will be pushed to vote for him again in 2020. And who cares that a % of Republicans think he should be impeached. We ALL know the Republican politicians NEVER liked Trump...and many self described Republican voters never liked Trump. He has never been considered &quot;pristine&quot; enough in his &quot;conservative thought&quot;. So HOW did he get elected? He got elected by working class Democrats...especially in those forgotten, &quot;fly-over states&quot;, of Wisconsin...Michigan..Ohio and Pennsylvania. THOSE are the states that appreciate what Trump has done for them and could care less what the Democrats rant, rave and stamp their feet about...concerning what they call Trump&#39;s &quot;crimes&quot;. The &quot;popular vote&quot; does NOT determine who the next President will be. The electoral college votes decide that. And right now Trump holds and will likely continue to hold (no matter WHAT the Democrats try to do to him) those states that will give him a plurality of the electoral votes.
Comment11	When Trump had nothing to hide, they lied and stated he has something to hide over this Ukrainequidi pro quo issues .What a Lame talk,BBC.
Comment12	Democrats are scumbags
Comment13	I question the validity of these polls. If there is a loss in GOP support it is because the &quot;swamp&quot; in the GOP is realizing he isn&#39;t going away. And there are alot of butt sore GOP members losing their asses in China.
Comment14	Not a lot but the Biased BBC must keep up it&#39;s quota of anti Trump reports . Enemy of the People .
Comment15	You didn&#39;t say white house want house to vote before it cooperate. BBC is just another fake news.
Comment16	Wow. Lots of Russian Trolls on the BBC
Comment 16.1	you have a Russian prez in your little whitehouse?
Comment17	The same happened this week that has happened since President Trump got elected, NOTHING, he has not done anything wrong.
Comment18	There is no impeachment. More fake news from the BBC!
Comment19	"Here&#39;s what happened.<br />GOP vote UP 84% over last election in yesterday&#39;s Governors race. Bet the media will be very quiet about that.<br /><a href=""https://www.washingtontimes.com/news/2019/oct/9/gop-early-voting-up-in-louisiana-gubernatorial-ele/"">https://www.washingtontimes.com/news/2019/oct/9/gop-early-voting-up-in-louisiana-gubernatorial-ele/</a>"
Comment20	YOU ARE A LIAR. CORRUPT DEMOCRATS WILL NEVER SUCCEED. MAY YAHUA BLKESS AND PROTECT DONALD TRUMP. AMEN.
Comment21	Are these poles done by polsters showing Hillary winning
Comment 21.1	Actually no, the VERY biased fox news network had their polls show 52% are in favor, and that speaks volumes considering the source!!!
Comment22	"IMPEACH THE SLIMEBALL LIAR ORANGE CHEETO DUMP!!!!!<br />IMPEACH THE SLIMEBALL LIAR ORANGE CHEETO DUMP!!!!!<br />IMPEACH THE SLIMEBALL LIAR ORANGE CHEETO DUMP!!!!!"
Comment23	everybody gangsta till the democrats start impeaching you
Comment24	LEAVE TRUMP ALONE
Comment25	how the fuck does any of this bullshit hep us as a country.....at the very least, it’s time to cut the government in half.<br />so much wasted tax money there we could replace all the streets in the entire country and feed the poor.<br />all they do is fight among themselves as if it’s a reality show.  this is our tax money being flushed down the toilet and they broadcast it like it’s important news.<br />it’s all shit. we need to take all their money away and put them in a trailer park to fight it out. what’s the difference anyway. they’re not helping us as the always claim they will but make things worse so the next donkey can claim to make things great again.....and so on.<br />i vote for a trailer park for former politicians.<br />and a new law that says they can never enter that line of work ever again.<br />children in a school yard get along better than they do.<br />how embarrassing it is for us as a nation in the eyes of the world.  no honor, no pride.
Comment26	This is a big waste of money for all I can not stand the corruption! The USA 🇺🇸 can not afford this . This will cost millions of dollars 💵 . Drain the money dems . But it is my taxes that pays for your lies . Trump 2020
Comment27	?? What about epst1en and the rest of the pea dos? Why is the bbc trying to ignore the international pedo ring? Is it still all Jimmy savil round there??
Comment28	BBC is part of the deep state.  They were involved in the Russia collusion hoax. The U.K. are not friends of the U.S. they are fake friends crowing over the destruction  of the United States of America. It is a crass fake presentation.  The stats are false.  There is no way that Trump&#39;s supporters are being persuaded by these betrayal by Congress.  They have been trying to impeach the president even before the election. Hypocrite U.K. By the way, why did your security killed Scripal to benefit Ukraine&#39;s goal of compromising Russia? How much money does the Ukraine give the U.K elites?  Why did they beg Trump not to declassified the Russia Collusion hoax.
Comment 28.1	You guys are hilarious
Comment 28.2	@Doubler7 Hawkgt PBS? LOL
Comment 28.3	PBS  tool of deep state 100 percent
Comment 28.4	The Deep State?? Got any evidence of it even existing other than the lunatic ravings of a partisan right wing joker?
Comment29	непонял <br />можно по русски
Comment30	The world needs to know this... <br /><br />Let&#39;s see... Democrat and Republican politicians have been unregulated criminals and openly criminalizing Americans and the world for at least the past 20 years.<br /><br />Trump ran on draining the swamp (getting rid of the criminals) and stopping war. The criminal politicians attacked him and &quot;the deplorable americans&quot;. We are god damn good and honest Americans and we want to stop these scumb bag who have been hurting people an starting wars on purpose.<br /><br />Trump won and took the corrupt Republicans out of office. So the criminals lable him unstable. Now he is investigating ONLY the CORRUPT Democrat politicians and they label him and Americans ulgy names again. He is investigating real evidence of crimes. Mean while they investigated him ILLEGALLY with no evidence of crimes, created fake documents, LIED ABOUT IT, AND DESTROYED EVIDENCE UNDER SUBPOENA. Then they say he is labels anyone criminal who runs against him... NO... He labels the damn criminals as such. These criminal politicians are people working to destroy the US for Soros and his group of elite rich communist psychopaths...<br /><br />We are trying to fix America people.... And yes, we will verbally assult these POS scumb bags who think it is their right to attack us and the world. We are sick of them pushing us and the world around.<br /><br />We don&#39;t hate the world or politicians.... We want freedom for everyone. We want wealth for everyone. But we won&#39;t loose our freedom to be fare... That is ignorant... We f-ing hate the criminal element in our governmen. Those who think controlling the world with a goal of Communism and taking all our freedom. Do you people dislike what our government has been doing? We do too, and we are trying to fix it. So choose to listen to the criminal element is controlling the US media propaganda, or look up facts and read documents for your self.<br /><br />US media is wrong and they have a agenda that everyone in the world should fear....
Comment31	FUCKEN MORONS
Comment32	Myanmar government killing Rohingya people . Myanmar government burning Rohingya houses. Myanmar government rape Rohingya women. Myanmar government genocide Rohingya people. Myanmar government play game with rahohigya. Myanmar telling lay.  I am a Rohingya. We went justice. We went back our citizens. We went back our rights. We went back our land. We not believe Myanmar government. Please help Rohingya. Please tell about Rohingya people.
Comment33	read ALL the transcript, texts, and facts and then make your educated decision. BBC did an awful job of playing down a very serious matter in this crappy news story. PS. Trump meets 9 out of 9 criteria for Narcisstic Personality Disorder in the DSM manual....he doesn&#39;t even know what he&#39;s doing is wrong because his brain can&#39;t fathom what its like to represent America instead of himself first.
Comment 33.1	Mr Trump is trying to do many of the same things that got JF K killed. If you think he is not aware of how dangerous it is exposing deep state corruption you are wrong. Thank goodness military stepped in and convinced Mr Trump to run
Comment34	There’s no way that 28% of Republicans are for an impeachment inquiry. This is another hoax. Just like the Russia probe.
Comment 34.1	yeah cause another poll said 92% of Republicans support Trump
Comment 34.2	Depends a lot on the precise question they asked. Some may be in favour of an inquiry to effectively clear his name.
Comment35	bbc animator on holiday so using paper cutting?
Comment36	This is UK’s fake news from what I’ve heard..Yes you’re very biased towards Trump. The Brits will take care of the progressives turds very soon.
Comment37	The constitution says congress must vote, not Pelosi decides...this is a dangerous precedent to undo the vote of the people much like Brexit. What they can’t do democratically they will force...
Comment38	I wonder if the democrat know that they are doing treasonous act
Comment 38.1	marcwolfleach Yo, troll.  Have you read Article One of the US. Constitution? What is treasonous is for the Executive to ignore the House’s oversight powers. I know it’s hard for you to fathom while you are a slave to Putin. But we are not slaves you dog
Comment39	Bullshit Polls !
Comment40	Ummm...we&#39;re backing President Trump until our death. They&#39;ve been attempting to impeach him since BEFORE he was elected. We&#39;re not stupid. But we are battle-tested and prepared.
Comment 40.1	Bryochemical Intuition didn’t know you could get impeached when you’re not even the president holy shit who knew!!!!!
Comment41	DemonRATS are scared to bring impeachment up for a vote. Thats all you need to know 😂
Comment 41.1	That doesn’t mean the president isn’t a corrupt peice of shit
