Youtube Corpus 119	https://www.youtube.com/watch?v=oaycpPcBquU
Comment1	Labour Party will be finished by December.
Comment2	Give the blank cheque to Diane Abbott! She will know what to do with it!
Comment3	He talks a lot of sense, boris talks a lot of lies.
Comment 3.1	@icdgyixify ?.
Comment 3.2	No danger of you working on any day of the week, let alone a Saturday!
Comment4	the Labour party,  we want a general election,  we want a general election, when do we want it???<br />eek, eek, eek, when we think that we can win it!!!  Jeremy Corbyn and Labour cannot be trusted<br />after betraying 17.4 million of us.
Comment5	URGENT. CORBYN NEEDS NEW NAPPIES, HE SHAT THEM ALL AT THE THOUGHT OF AN ELECTION
Comment6	I voted for Labour in the past but will never vote for them again as long as Corbyn is its leader. He has no conviction and been sitting on <br />the Fence over Brexit far too long and now he want to go to bed with the EU! He wants to bounce his way to No. 10 - in his dream!
Comment7	The EU protects workers rights, tell that to the employees of ASDA and Amazon. Tell that to the French protestors. It seems to me that EU protection of workers is a myth, a bit of EU propaganda.
Comment8	Another useless Globslist. A number Niel Kinnock supporter, totally useless!
Comment9	This week I&#39;ve heard two MPs mention the extra day&#39;s work MPs have had to do this week. One, a tory said something along the lines of they should be paid extra, the other one, Jeremy Corbyn, thanked all those support staff that have come in to help them with their deliberations.
Comment10	Did he say Corbynated chicken?
Comment11	If labour is semi Marxist, then the conservatives are semi Nazi&#39;s what a joke Boris is
Comment12	Oh look it&#39;s a bunch of nazis
Comment13	No second referendum corbryn and the crazy gang of lunatic just want to dilay everything over &amp; over again this man not to be trusted
Comment14	Either a second referendum or no brexit is the best solution! We don&#39;t trust this PM
Comment15	"<a href=""https://www.youtube.com/watch?v=oaycpPcBquU&amp;t=10m20s"">10:20</a> <b>Should Export </b><b><i>JEz Corbinisa</i></b><b> to Palestine (Hamas) Eire (IRA) Libya or Venezuela or what ever Country he desires as long as no return ticket valid, and certified Bleach/Chlorine  Free</b>"
Comment16	No deal is good enough ! It&#39;s either no deal , or no Brexit .
Comment17	I thought Clowns had to wear their Clown outfit.
Comment18	I want to thank Corbyn for sticking up for business otherwise we would go bankrupt and our staff would lose jobs. You get our vote at general election jeremy.
Comment19	If Steptoe Snr becomes PM I say anyone young,  bright and ambitious, with the means and without ties preventing it, should emigrate while the going is good. If we are dumb enough to elect that clown, we are done and deserve our fate. Your future family will thank you.
Comment20	It is so annoying when Jeremy Corbyn speaks The Conservatives shout and roar like school children they do not want people to hear the truth
Comment21	Corbyn is a complete imbecile
Comment22	Corbyn wants no deal but won&#39;t say so.
Comment23	no deal is the logical next step
Comment24	God save UK from Corbyn
Comment25	Thank you very much 👍 Jeremy Corbyn Labour is the reality of unity in diversity in Britain
Comment26	I don&#39;t accept the interpretation of Mr Corbyn!  For one thing he is - and has remained and will continue to be - a fanciful theorist and no fit leader for the Labour Party!  That theorism has typified the whole of it and has caused a severe lack of depth in it. Which means that I will be unable to trust it - accordingly!  He - and they - aren&#39;t on the surface yet. But in dangerous shallows. And not being able to manoeuvre adequately.  He is a quasi-irrelevancy as consequences of that.
Comment27	Boris has negotiated an exit agreement leading to negotiating a trade deal. That trade deal will never happen if Boris has his way. This is government fraud in action.
Comment28	i want a refund of my taxes you&#39;s are shite
Comment29	theres no way we are voting labour you better find something else to mess up
Comment30	he said it this government can&#39;t be trusted
Comment31	sack the lot of them
Comment32	Boris is a deceitful liar, let&#39;s not forget he&#39;s a Tory.
Comment33	BBC gives more coverage to the opposition than the PM. Bloody Socialists.
Comment34	Jeremy corbyn you will regret this when the country vote
Comment35	Why is Priti Patel shaking her head and mouthing &quot;Rubbish&quot; when Corbyn reminds everyone of what Johnson did say about putting a border in the Irish Sea? He is on record as strongly  disapproving of such a move. There&#39;s a f&#39;ing video of him saying it! Why DOES she defend a proven liar??
Comment36	&quot;A cracking deal for Northern Ireland because they will have access to the Single Market&quot;. Well well well. Another cat out of the bag. It blows a big hole in the idea that the EU is not beneficial for the UK. WTF...???
Comment 36.1	The EU is not beneficial to anyone apart from those fortunate enough to be on its gravy train.
Comment37	Corbynov has proved himself to be completely useless and shouldn&#39;t be allowed anywhere near <br />No10.
Comment38	Dithering and dallying once again 🙄
Comment 38.1	Corbyn..&quot;my old man&quot;
Comment39	This government&#39;s an absolute embaresment!
Comment 39.1	Parliament is a disgrace
Comment40	No, it doesn&#39;t jobs would be created.
Comment41	Why is Corbyn being so divisive?  If you let the EU  rule us you will be out of a job.  This is ridiculous the way this is going.
Comment 41.1	Yeah and when they send in there EU Army what will happen to the Queen. Done worry about Steptoe his horse and cart will never fit in downing st.
Comment42	Joker treasonous prick
Comment43	Bunch of rats.
Comment44	Do not happy and relax labour, lib Dom. and EU people and block the end of this story Brexit will on no deal
Comment45	When Boris speaks he says it with a smirk like a school boy being sarcastic to the teacher.<br /><br />He is obviously chatting pure Bollox.
Comment46	Anything to get his self interest two bob’s in
Comment47	Boris you are grate pm you go my son you go !!!
Comment48	Workers rights sailed down the river is a big deal. Don&#39;t ignore that.
Comment 48.1	Yes, Peter.  I&#39;m for Corby...despite I voted Brexit.
Comment49	Look at the state of the labour benches. A collection mad idiotic marxist scum!
Comment50	Can&#39;t even stand this man&#39;s voice
Comment51	Ass hole
Comment52	So six Labour MP&#39;s voted Brexit , yet 5 million of the 17.4 million who voted leave were Labour voters, no wasted vote there then.
Comment53	His wrinkled face and voice give me anxiety.
Comment 53.1	Harold...I&#39;m an old man too old to go out on the horse and cart and too old to run the country
Comment54	Fight over a deal after we leave have you forgotten the 17.5million this is not about you lot fighting each other
Comment55	Britain should just leave the EU. Deal or no deal.
Comment56	Corbyn sounds like Adolf Hitler, no matter on which subject, he cant talk in a normal way
Comment 56.1	@Peter Livingstone he means negative dire .always with a caveat  .
Comment 56.2	He sounds nothing like Hitler. Bizarre statement.
Comment57	Ugh why the fuck is Corbyn not PM! Tired of conservative hacks like Johnson, give me a PM with a functioning brain!
Comment58	I voted labour for years, but I will never vote labour again whilst Jeremy corbyn is in it,  and the British people will remember what this guy is, at the next general election
Comment 58.1	I would rather the sun then the lying Daily Star
Comment 58.2	@Peter Livingstone no a rag and bone man
Comment 58.3	What is he ? A communist? <br /><br />Lol - stop reading the sun.
Comment59	When Theresa May was speaking she encouraged all to vote for the brexit  deal! All yelled yeah!!!!!!When Corbyn came up and encouraged all to vote against it they all yelled yeah!!!!! Do these people have their own minds? Or is this some British comedy I am watching!!
Comment60	Aaaaaaaaaaaaaaaand yet again , the Queen in all her glory stays in the sidelines and says NOTHING, what a WASTE of currency the Royals are, they can&#39;t even stand up for the voter, all need to burn in hell!!
Comment 60.1	@Old Guy That&#39;s not true and is actually a gross oversimplification of both our political system and the situation we are in. We have a parliamentary, representative democracy. We vote for our representatives, who argue on our behalf in parliament and are supposed to do what they consider best for the country. We don&#39;t have direct democracy. Everything has to be debated in parliament, which is sovereign. What you are saying is that you want an unelected figurehead to step in and override our democracy because you don&#39;t like the result that our parliamentary system has provided. Well, that&#39;s not how it works, my friend. <br /><br />And anyway, as the terms of the referendum were not clear i.e., the terms of leaving were not set out beforehand, and in fact many people are now lying about the type of Brexit they campaigned for, there has to be debate in parliament regarding the type of exit we will have, how we can limit the damage (because let&#39;s face it, Leavers gave up talking about actual, concrete merits ages ago once it became clear there aren&#39;t any), and if it&#39;s even possible to deliver it without massive damage being done.<br /><br /><br />The Royals should fuck right off, though. That much we agree on. They have no place in a modern democracy.
Comment 60.2	@timcritt Under &#39;normal&#39; circumstances i would 100% agree with you, but these traitors need to be pulled in line, the VOTER is the master and these clowns are mean&#39;t to fulfill the will of the VOTER.
Comment 60.3	Their role is purely ceremonial. Do you really want an unelected monarch stepping in? Come off it.
Comment61	Johnson has money on making sure the UK leaves. BBC you can’t just ignore this, where have all your fantastic investigating reporters gone.
Comment 61.1	What fantastic investigative reporters ?? The BBC is biased corrupt to it&#39;s rotten core. I just watched a video of them reporting about the people marching on saturday oh 1 million marching in support of the remoaners ! NOT ! one single shot of those in favour of Brexit ! The BBC mandate it to report with neutrality and that was anything but neutrality in the best tradition of  Goebbels.
Comment62	Corbyn had already made his mind up that Labour was going to vote against the deal, before it had even been announced. All they are doing is playing, it has nothing to do with Brexit  but is all about getting Boris what ever the cost. We don&#39;t need people like this running our country, we want people who will do what is best for it, people who have intelligence, integrity, honour and who believe in Britain.
Comment 62.1	Yes they got the script of the deal the day before but not all of it so they have all seen the deal bad deal as far as I can see
Comment63	Each nation has their betrayers! For cheap labor, Those betrayers are even  willing to import terroists !!!
Comment64	Commie
Comment65	Working on a Saturday poor things, did they get time and a half
Comment66	nice comedy
Comment67	Corbyn go grow potatoes and you can share it with the Irish.
Comment68	Jeremy Corbyn the jellyfish Labor shit.
Comment69	I think cornyn came in jjb sports one time before it went into administration lmao! Yeah they sacked me! For being too truthful about daz the manager&#39;s fat pervy sister! What a stalker! She quit her job across the street so she could stand perving on me all day! I lost my job for sticking up for myself!  &quot;SEXUAL HARASSMENT MUCH&quot;  It was absolutely gross! Like she had her ugly pig tongue down my throat all day😣  I&#39;m pretty sure some guy who looked like corbyn was pulling strings with people and making my life a stalking hell, they probably even asked the garbage truck men to go through my trash weekly to see if they found anything interesting! I dunno who this corbyn guy is but I think maybe him or some lookalike was related to some girl called fake sophie from borders bookshop? Fake and a liar. I had no intention to give her an ounce of attention but she tricked me into it with her &quot;i&#39;m begging you look&quot; in her eyes and hands grasped together! What a geek and a fake!<br />Fake to get by in life.
Comment70	Amazing how they all seem so satisfied that they actually worked on a weekend (For the first time since the early 80s). Bunch of lazy good for nothings.
Comment71	Resign.
Comment72	How a Jeremy Corbyn can quote unattributable economic analyses is beyond me, he regularly puts Diane Abbot up to explain where the money is coming from for extra Police etc, he has zero economic credibility!
Comment73	We got “DO NOTHING” Communists in office too... hopefully our coup ends before yours. 🇬🇧🇺🇸🇬🇧🇺🇸🇬🇧🇺🇸
Comment74	WHY DO PEOPLE LISTEN TO A FXXKXN TERRORIST LOVING PIECE OF SHIT. THIS IS THE TXXT WHO&#39;S DESTROYED DEMOCRACY.
Comment75	Corbanated chicken, general election to shut him up
Comment 75.1	This man corbyn thinks he is some kind of God you must call him the miracle worker also l bet he sends money to different tr group&#39;s
Comment76	More flim flam from Corbyn.<br /><br />Soundbites don&#39;t run a country.
Comment77	"<a href=""https://www.youtube.com/watch?v=3WgVa3VRFb4"">https://www.youtube.com/watch?v=3WgVa3VRFb4</a>"
Comment78	Jeremy Corbyn is correct Boris Johnson is a liar!!
Comment79	It should have read DONT GIVE Labour Party a blank cheque
Comment80	Jeremy Corbyn is a vile creature, I can’t wait for him to quit his position so I can vote for Labour again.
Comment81	Brexiteers are patiently waiting. That&#39;s why it always seems like there are large crowds supporting remain. They will push people to a flash point before long. They are lucky parliament is in London and not elsewhere.
